Seller_Name,Retailer_Code,Retailer_Name,Latitude,Longitude,Visit Frequency,Service Time
Seller_8,431TCOPR03140,2412 - Managing Partner M/S. Vinayaka E/P,12.9965,77.4962,2,20
Seller_8,431TCOPR03135,2413 - V.Sumithramma Olga Barz,12.9965,77.4962,2,20
Seller_8,431TCOPR03145,2425 - Laxmibai Jaimaruti Bar,12.9965,77.4962,2,20
Seller_8,431TCOPR03123,3312 - M/S Balaji Enterprises,12.9965,77.4962,1,20
Seller_8,431TCOPR03148,3524 - Sri.S.Mani,12.9965,77.4962,8,20
Seller_8,431TCOPR03100,5957 - G.Sharath Reddy,12.9965,77.4962,1,20
Seller_8,431TCOPR03159,9876 - Roopashri.M.Gowda,12.9965,77.4962,8,20
Seller_8,431TCOPR03107,11182 - M.G Shivanna,12.9965,77.4962,2,20
Seller_8,431TCOPR03138,12013 - Managing Partner M/S.Mahalakshmi Enterprises,12.9965,77.4962,1,20
Seller_8,431TCOPR03152,12335 - Sridhar,12.9965,77.4962,1,20
Seller_8,431TCOPR03146,12365 - Mahadev.J,12.9965,77.4962,2,20
Seller_8,431TCOPR03116,40097 - T.Lakshmidevamma,12.9965,77.4962,2,20
Seller_8,431TCOPR03153,40545 - K.S.Yeshwanth,12.9965,77.4962,1,20
Seller_8,431TCOPR03155,40639 - S.C.Srinivas,12.9965,77.4962,1,20
Seller_8,431TCOPR03125,40712 - Managing PartnerSri Parvathi Enterprises,12.9965,77.4962,1,20
Seller_8,431TCOPR03163,41473 - T.Hanumantharayappa,12.9965,77.4962,2,20
Seller_8,431TCRPR63933,40193 - N. Thyagaraju,12.9965,77.6923,8,20
Seller_8,431TCRPR62430,3541 - Mr.S.Anand Kumar Managing Partner,12.9967,77.5708,2,20
Seller_8,431TCRPR62399,2907 - K.Narayana New Ragam Bar,12.9968,77.5709,2,20
Seller_8,431TCRBB02806,2871 - S.H.Laxmikanth Narayana Wines,12.9968,77.5715,1,20
Seller_8,431TCRAA02804,41265 - H.Krishnappa,12.9969,77.5804,1,20
Seller_8,431TCOPR04173,1810 - B.G.Ponnanna Dolphin Bar,12.9969,77.6197,1,20
Seller_8,431TCRBB00571,41540 - S.N.Subbareddy,12.9969,77.7627,8,20
Seller_8,431TCRCC00483,40552 - A. Anitha,12.9973,77.6545,1,20
Seller_8,431TCOPR04175,3551 - Sri.M.Ramesh,12.9973,77.6547,1,20
Seller_8,431TCRAA02812,40997 - S.Prakash,12.9974,77.5481,2,20
Seller_8,431TCRPR63992,1839 - Neelamma Venkateshwara Bar,12.9974,77.6715,1,20
Seller_8,431TCRPR62405,2929 - G.Dayananda Chandrashekar Bar,12.9975,77.5495,2,20
Seller_8,431TCRPR62440,12756 - G.Dayanand,12.9975,77.5500,8,20
Seller_8,431TCRCC00477,1823 - C.S.Nageshwar Rao Venkateshwara Wines,12.9975,77.6208,1,20
Seller_8,431TCRBB00472,3540 - Smt.Ananthlakshmi,12.9975,77.6280,1,20
Seller_8,431TCRPR63991,1709 - Koteshwara Raja Chandan Bar,12.9975,77.6713,1,20
Seller_8,431TCRAA03491,40043 - M/S Kanva Wines,12.9976,77.5232,1,20
Seller_8,431TCRPR62397,2896 - Swathi E/P Navarang Deluxe Bar,12.9977,77.5525,2,20
Seller_8,431TCRPR62068,10417 - Nehasri Enterprises,12.9980,77.5551,8,20
Seller_8,431TCRPR62450,40109 - M.S.Uthiah,12.9980,77.5815,1,20
Seller_8,431TCRBB02850,2917 - M.B.Chandrashekar Preethi Wines,12.9981,77.5584,1,20
Seller_8,431TCRAA02826,12902 - Managing DirectorMsil,12.9981,77.5584,1,20
Seller_8,431TCRAA02847,11507 - J R Enterprises,12.9984,77.5565,8,20
Seller_8,431TCRPR63937,1846 - M.Shoba Mg.Partner Shwetha Bar,12.9984,77.7393,2,20
Seller_8,431TCRPR62391,2848 - G.Narayanaswamy Balaji Bar,12.9986,77.5816,1,20
Seller_8,431TCRAA02805,3160 - C.Ashokkumar Takkesh Wines,12.9989,77.5725,8,20
Seller_8,431TCRAA02803,41216 - Sanjay R.Asrani,12.9990,77.5767,1,20
Seller_8,431TCRPR62437,11983 - H.Manjunath,12.9990,77.5771,2,20
Seller_8,431TCRPR63940,1844 - P.Shivakumar Mg.Prt. Geetha Bar,12.9991,77.6745,1,20
Seller_8,431TCRAA02800,12758 - G.Dayanand,12.9992,77.5722,1,20
Seller_8,431TCRPR62425,3112 - V.Srinivasa Srinivasa Bar,12.9992,77.5782,8,20
Seller_8,431TCOPR02888,1864 - C.Anthony Paul Rose Garden Bar,12.9994,77.6248,8,20
Seller_8,431TCOPR03082,2233 - Ramadevi Abhilasaha Bar,12.9995,77.4941,1,20
Seller_8,431TCOPR03095,41479 - Kushal.K,12.9995,77.4941,1,20
Seller_8,431TCRAA00557,40630 - S.Santhosh,12.9995,77.6766,1,20
Seller_8,431TCRBB00572,10158 - M.G.Sridhar,12.9997,77.6763,1,20
Seller_8,431TCRBB00422,1697 - C.S.Gnaneshwar Rao,12.9998,77.6159,1,20
Seller_8,431TCRBB00533,1855 - S.Thangaraju Rita Wines,12.9998,77.6159,1,20
Seller_8,431TCRBB00426,2670 - M.Venkatesh Peter Scot Wines,12.9998,77.6159,1,20
Seller_8,431TCRBB02858,2858 - Chikkamma Sudha Wines,13.0000,77.5601,1,20
Seller_8,431TCOPR02884,2728 - Chandra Mathasri Bar,13.0002,77.6187,2,20
Seller_8,431TCOPR02907,1384 - K.M.Subramanya,13.0002,77.6188,1,20
Seller_8,431TCOPR02889,1613 - M/S. Soodh Associates C. Anthony Paul,13.0002,77.6188,2,20
Seller_8,431TCOPR02890,1636 - Lakshmamma S.L.N. Bar,13.0002,77.6188,1,20
Seller_9,431TCOPR02887,1705 - C.L.Thandavamurthy,13.0002,77.6188,2,20
Seller_9,431TCOPR02928,1720 - P.Nagaratna Suri Bar,13.0002,77.6188,8,20
Seller_9,431TCOPR02926,1881 - L.Pothegowda Parvathi Bar,13.0002,77.6188,1,20
Seller_9,431TCOPR04237,2542 - Harsha Kanekal New Diplomat Bar,13.0002,77.6188,2,20
Seller_9,431TCOPR02886,2729 - Sudhakar.C.Shetty M.M.Bar,13.0002,77.6188,2,20
Seller_9,431TCOPR02893,3213 - Sri.Purushotham P.Shetty,13.0002,77.6188,8,20
Seller_9,431TCOPR02936,10254 - M.Loganathan,13.0002,77.6188,2,20
Seller_9,431TCOPR02924,10477 - Nataraja Enterprises,13.0002,77.6188,2,20
Seller_9,431TCOPR02891,12424 - Managing PartnerM/S.Sanath Jishnu Enterprises,13.0002,77.6188,2,20
Seller_9,431TCOPR02923,12706 - Sri M.Rajanna,13.0002,77.6188,2,20
Seller_9,431TCRPR63945,1563 - N.Sarasa Kavya Bar,13.0003,77.6832,1,20
Seller_9,431TCRPR62461,41570 - Vinuthan Gaviraj,13.0006,77.5529,2,20
Seller_9,431TCRAA00495,1538 - H.Sudhakar Kamala Wines,13.0012,77.6128,8,20
Seller_9,431TCRCC03562,1400 - Managing Partner Classi Wine Depot,13.0013,77.5997,8,20
Seller_9,431TCRPR62423,3096 - C.Prakash,13.0014,77.5532,8,20
Seller_9,431TCRBB00417,1749 - V.Kemparaj Corner Wines,13.0015,77.6302,1,20
Seller_9,431TCRCC00433,41170 - Gurumaruthi Wines,13.0016,77.6304,1,20
Seller_9,431TCRPR62390,2838 - B.Renuka Tirumala Bar,13.0018,77.5753,1,20
Seller_9,431TCRCC03555,1308 - C.S.Suryakanth Suryaprakash Wines,13.0018,77.6015,1,20
Seller_9,431TCRAA00467,40543 - N. Shobabai,13.0019,77.6615,8,20
Seller_9,431TCRPR63929,1622 - D.V.Venkateshappa,13.0022,77.7129,2,20
Seller_9,431TCRAA02855,3105 - T.K.Siddaraju Gurukrupa Wines,13.0027,77.5611,1,20
Seller_9,431TCRAA02856,40091 - C.Srinivas,13.0029,77.5651,8,20
Seller_9,431TCRCC03553,1264 - Nethravathi Devisri Wines,13.0031,77.6033,1,20
Seller_9,431TCRAA00550,40003 - S.A.Suresh,13.0031,77.7235,1,20
Seller_9,431TCRCC03560,1375 - C.Krishnegowda M.S.Wines,13.0033,77.6037,1,20
Seller_9,431TCRBB00468,667 - K.R Narayana,13.0036,77.6367,1,20
Seller_9,431TCRAA02635,11352 - B. Meenakshi,13.0037,77.5610,1,20
Seller_9,431TCOPR02954,2470 - Thayamma Aditya Bar,13.0039,77.5322,1,20
Seller_9,431TCOPR02949,2349 - V. Ramakrishnaiah Vijayalaxmi Bar,13.0040,77.5322,2,20
Seller_9,431TCRAA02862,12410 - V.Narendrakumar,13.0042,77.5514,1,20
Seller_9,431TCRPR63927,1729 - Harish,13.0043,77.7098,8,20
Seller_9,431TCRBB00474,1599 - S Anjanappa,13.0045,77.6548,1,20
Seller_9,431TCRAB02859,3091 - R.Meena Ravi Wines,13.0048,77.5592,1,20
Seller_9,431TCRBB02808,3144 - G.K.Obaiah,13.0048,77.5768,8,20
Seller_9,431TCRAA00546,1633 - B.Nagaraj,13.0051,77.7038,8,20
Seller_9,431TCRBB02810,12291 - Mr.N.Ravi,13.0053,77.5789,1,20
Seller_9,431TCRBB02876,11518 - Nasima Farook,13.0054,77.4698,1,20
Seller_9,431TCOPR04207,1524 - R.Prabhakar Yellamma Bar,13.0055,77.6361,2,20
Seller_9,431TCRCC00490,3303 - Smt.R.Annapoorna,13.0055,77.6378,1,20
Seller_9,431TCRBB00592,760 - L.Pothegowda Parvathi Wines,13.0055,77.7568,1,20
Seller_9,431TCRAA00553,41304 - A.L.Sathyanarayanagupta,13.0061,77.7099,2,20
Seller_9,431TCRBB00617,1747 - Chandrasingh,13.0063,77.7570,4,20
Seller_9,431TCRPR62396,2884 - C.Manju Vyking Bar,13.0064,77.5648,4,20
Seller_9,431TCRPR63977,10396 - A.Ravichandar,13.0068,77.7472,8,20
Seller_9,431TCRBB00616,1664 - M.Thimmananjaiah,13.0072,77.7572,1,20
Seller_9,431TCRCC03567,40604 - B.Lingaratna,13.0073,77.5949,1,20
Seller_9,431TCOPR02978,1358 - V.Chandrashekar Vanitha Bar,13.0077,77.5396,1,20
Seller_9,431TCRPR62451,40112 - Yashoda M Hegde,13.0079,77.5571,8,20
Seller_9,431TCOPR04158,1597 - C.Prabha Tipsi Bar,13.0080,77.6414,1,20
Seller_9,431TCRPR62454,40392 - T Raviraj,13.0081,77.5557,2,20
Seller_9,431TCRPR63986,1616 - N.Srinivas,13.0081,77.6961,1,20
Seller_9,431TCRPR63980,40992 - K.Ramesh,13.0081,77.6961,1,20
Seller_9,431TCRAC65001,11660 - H.C.Dasegowda,13.0081,77.7096,1,20
Seller_9,431TCRAA00457,1774 - H.C.Nagaraj A.C. Wines,13.0082,77.6554,8,20
Seller_9,431TCOPR04185,1712 - Sri N Srinivas,13.0085,77.6958,1,20
Seller_9,431TCRBB03504,11124 - Shivasaranappa,13.0088,77.5400,2,20
Seller_9,431TCOPR02985,2383 - K Mahadev Prasad,13.0090,77.5382,1,20
Seller_9,431TCRPR62424,3098 - Pushpalatha Picnic Bar,13.0094,77.5630,8,20
Seller_9,431TCRCC00489,1804 - T.Suresh Manjunatha Wines,13.0094,77.6492,1,20
Seller_9,431TCRPR63990,1702 - A.Jayaram,13.0094,77.6979,1,20
Seller_9,431TCRAB00542,12683 - V.Srinivas,13.0095,77.6491,2,20
Seller_9,431TCOPR02993,2241 - G.Dayananda Ananda Bar,13.0096,77.5353,8,20
Seller_9,431TCOPR04168,40108 - V. Ramakrishna,13.0098,77.6431,1,20
Seller_9,431TCOPR04186,1713 - B.Munegowda Karthik Bar,13.0098,77.6576,8,20
Seller_9,431TCRAA00507,40068 - Veena Anand,13.0106,77.5324,1,20
Seller_9,431TCRCC03554,1279 - T.M.Bheemaiah Kaveri Wines,13.0106,77.6096,1,20
Seller_9,431TCRBB04044,1650 - V.Premavathi,13.0107,77.5319,1,20
Seller_9,431TCRCC00434,12220 - A L Satyanarayana Gupta,13.0107,77.5324,1,20
Seller_9,431TCRCC00443,1315 - V.Govindaraj Shoba Wine Centre,13.0107,77.5325,2,20
Seller_9,431TCRAA00515,40993 - M.Ramachandra,13.0107,77.5325,1,20
Seller_9,431TCOPR04253,1726 - V.Jayachandra Reddy Priya Bar,13.0107,77.6152,1,20
Seller_9,431TCOPR04234,12112 - S.Lokesh,13.0112,77.6803,2,20
Seller_9,431TCRAA00511,10855 - Amulya Spirits,13.0113,77.5319,2,20
Seller_9,431TCOPR04203,1417 - R.Ravikumar Kalyani Bar,13.0113,77.6351,2,20
Seller_9,431TCOPR04206,1522 - L.N.Gowda Balaji Bar,13.0113,77.6351,2,20
Seller_9,431TCOPR04210,1796 - Muralidhar M/S. Shree Enterprises Bar,13.0113,77.6351,2,20
Seller_9,431TCOPR04215,40077 - E.J Davis,13.0113,77.6351,4,20
Seller_9,431TCOPR04209,10752 - R.Varalakshmi,13.0113,77.6803,2,20
Seller_9,431TCOPR04187,1715 - R.Manjula Kiran Bar,13.0114,77.6770,2,20
Seller_9,431TCOPR04161,1778 - K.Kariyappa 7 Hills Bar,13.0116,77.6717,1,20
Seller_9,431TCRBB00615,12972 - Sumathi Jaganath,13.0118,77.7387,1,20
Seller_9,431TCOPR04213,40422 - R. Ravi Kumar,13.0121,77.6469,2,20
Seller_9,431TCOPR04214,3554 - Managing Partner,13.0123,77.6475,4,20
Seller_9,431TCRCC00476,40584 - Sadananda V.Hegde,13.0125,77.6426,8,20
Seller_9,431TCOPR04160,1691 - M.Munegowda,13.0125,77.6663,2,20
Seller_9,431TCOPR04162,1784 - S.N.Subbareddy R.R. Bar,13.0127,77.6650,8,20
Seller_9,431TCOPR04205,1521 - K.M.Jayaramareddy Vinayaka Bar,13.0128,77.6293,1,20
Seller_9,431TCRAA00461,41495 - V.Srinivas,13.0129,77.6425,8,20
Seller_9,431TCRAA00453,41346 - D.K.Kumar,13.0129,77.6482,8,20
Seller_9,431TCOPR04163,1797 - S.B.Rajanna Chaitra Bar,13.0130,77.6425,2,20
Seller_9,431TCRBB03503,10648 - H.M.Lalithamma,13.0132,77.5439,8,20
Seller_9,431TCRBB03494,2310 - G.Nagaraju Padma Wines,13.0137,77.5331,1,20
Seller_9,431TCOPR04166,12540 - Sri M.Rajgopal,13.0137,77.6620,2,20
Seller_9,431TCOPR04222,1533 - N.Suryanarayana Reddy,13.0137,77.6621,8,20
Seller_9,431TCOPR04228,41362 - N.Suryanarayana Reddy,13.0137,77.6621,8,20
Seller_9,431TCOPR04167,12796 - M.V.Jayalaksami,13.0139,77.6645,2,20
Seller_9,431TCOPR04164,3550 - M.C.Vijayakumar,13.0142,77.6372,2,20
Seller_9,431TCRPR62428,3158 - G.M. Babu,13.0143,77.5738,4,20
Seller_9,431TCOPR04202,1269 - N.Kupendra Jagadeesh Bar,13.0147,77.6489,1,20
Seller_9,431TCOPR04211,9968 - R.Ravikumar,13.0149,77.6540,8,20
Seller_9,431TCRBB03495,2328 - Puttarama Danalaxmi Wines,13.0160,77.5442,1,20
Seller_9,431TCOPR04642,"389 - Bharathi Bar And Restaurant,",13.0163,77.6357,1,20
Seller_9,431TCOPR04647,469 - Thanuja Bar & Restaurant,13.0163,77.6357,2,20
Seller_9,431TCOPR04649,474 - Sri.Laksminarayanaswamy,13.0163,77.6357,2,20
Seller_9,431TCOPR04650,475 - Sri.H.Chandrappa,13.0163,77.6357,1,20
Seller_9,431TCOPR04653,546 - H.P.Shankar,13.0163,77.6357,8,20
Seller_9,431TCRBB03506,40911 - T.Pushpa,13.0171,77.5316,2,20
Seller_9,431TCRAA00458,1775 - R.Srinivasamurthy Brundavan Wines,13.0181,77.6782,8,20
Seller_9,431TCRBB03501,3383 - S.H Ravindra,13.0190,77.5524,1,20
Seller_9,431TCOPR04201,1235 - N.Raju Navarang Bar,13.0191,77.6369,2,20
Seller_9,431TCRCC03566,3588 - K.Amar Narayana,13.0192,77.5995,1,20
Seller_9,431TCOPR04193,40025 - R.P.Somanna,13.0192,77.7077,1,20
Seller_9,431TCOPR02968,2302 - S.Parvathi Mahalaxmi Bar,13.0193,77.5393,2,20
Seller_9,431TCOPR02922,1858 - S.Krishna Dilip Bar,13.0194,77.6085,1,20
Seller_9,431TCOPR02969,2303 - B.Rangaswamaiah Ranganatha Bar,13.0195,77.5401,2,20
Seller_9,431TCRBB03497,2364 - Satish Laxmisri Wines,13.0198,77.5526,1,20
Seller_9,431TCRBB00619,41324 - R.Manjunath,13.0198,77.7618,8,20
Seller_9,431TCRCC00492,40830 - Rajeswari.C,13.0199,77.6367,1,20
Seller_9,431TCOPR02966,2298 - R.Renuka Amrut Bar,13.0200,77.5379,1,20
Seller_10,431TCRBB00469,5948 - P.B.Vinod,13.0200,77.6369,1,20
Seller_10,431TCRAA00466,10317 - A.Venkatesh,13.0200,77.6369,8,20
Seller_10,431TCRAA00451,40710 - T M Sridhar,13.0200,77.6369,1,20
Seller_10,431TCRBB00563,12449 - Sri.Thyagaraju,13.0207,77.7209,8,20
Seller_10,431TCRAA00411,10639 - N. Ramesh,13.0208,77.6827,8,20
Seller_10,431TCRBB03515,12203 - Smt. H.P. Devika,13.0209,77.5559,1,20
Seller_10,431TCRBB03522,41485 - M.T.Prakash,13.0210,77.5562,1,20
Seller_10,431TCOPR04229,41463 - A.Chandrashekhar,13.0210,77.6571,2,20
Seller_10,431TCRBB00538,11171 - Managing Director Msil,13.0210,77.6822,1,20
Seller_10,431TCRBB00539,11307 - Managing Director Msil,13.0210,77.6822,1,20
Seller_10,431TCRCC00486,12308 - Smt.H.V.Vinutha,13.0210,77.6822,1,20
Seller_10,431TCRBB03502,3498 - V.K.Krishnamurthy,13.0213,77.5327,1,20
Seller_10,431TCRAA00452,41339 - R.Manigandan,13.0213,77.6416,8,20
Seller_10,431TCRBB03499,2382 - N.C.Prakash Laxmivenkateshwara Wines,13.0214,77.5496,1,20
Seller_10,431TCRCC03559,1374 - M.Srinivasmurthy Nithin Wines,13.0214,77.6052,1,20
Seller_10,431TCRAA00464,10235 - G.Shivakumar,13.0214,77.6412,8,20
Seller_10,431TCRBB03498,2374 - C.Manjegowda Mg.Partner Padmasri E/P,13.0216,77.5355,1,20
Seller_10,431TCRBB03538,1306 - Susheelamma Ravi Wines,13.0219,77.5845,1,20
Seller_10,431TCOPR04165,12420 - K.Anilkumar S/O Kempanna,13.0219,77.6788,2,20
Seller_10,431TCRCC03556,1364 - C.S.Nageshwar Rao Deepak Wines,13.0222,77.5927,1,20
Seller_10,431TCRAA00462,41519 - G.M.Madhuri,13.0231,77.6478,8,20
Seller_10,431TCRBC62030,13890 - S Krishnappa,13.0233,77.5926,8,20
Seller_10,431TCRPR65011,40869 - T.Lakshmi,13.0233,77.7146,1,20
Seller_10,431TCRAA00454,41358 - Shanthamurthy,13.0235,77.6510,8,20
Seller_10,431TCRAA65002,11842 - D. Venkataraju,13.0235,77.6511,8,20
Seller_10,431TCRCC03558,1373 - S.Krishnappa Anugraha Wines,13.0240,77.5987,1,20
Seller_10,431TCRBB00475,40206 - N.Subramani,13.0240,77.6511,8,20
Seller_10,431TCRAA00455,41462 - S.R.Kavya,13.0240,77.6511,8,20
Seller_10,431TCOPR04188,1777 - Sri Shivaraju,13.0240,77.6912,8,20
Seller_10,431TCRBB03587,40822 - Managing Director:Msil,13.0245,77.5476,1,20
Seller_10,431TCRBB03593,3433 - C.V.Lakshman,13.0246,77.4949,1,20
Seller_10,431TCRCC03611,10698 - Nagaraj.M,13.0246,77.4949,1,20
Seller_10,431TCRCC03565,1463 - C.Jayaram Tilak Wines,13.0248,77.5877,1,20
Seller_10,431TCOPR04254,41477 - N.Ramesh,13.0249,77.6225,1,20
Seller_10,431TCRAA00450,40508 - S.H Ravindra,13.0250,77.6315,8,20
Seller_10,431TCRBB00523,40340 - Managing DirectorMsil,13.0252,77.6226,1,20
Seller_10,431TCOPR04250,2439 - C.Arjun Kumar,13.0252,77.6236,1,20
Seller_10,431TCRAA00410,41001 - K.Suryanarayana Raju,13.0252,77.6601,8,20
Seller_10,431TCRBB00535,41561 - Sri Banashankari Enterprises,13.0255,77.6226,1,20
Seller_10,431TCOPR04248,1457 - K.V.Krishnamurthy Garden Bar,13.0256,77.6225,1,20
Seller_10,431TCRBB00420,1298 - H.C.Hucchappa Mahalaxmi Wines,13.0256,77.6226,2,20
Seller_10,431TCRCC00442,1314 - Devarajegowda,13.0256,77.6227,1,20
Seller_10,431TCOPR04195,40386 - A Govindaraj,13.0256,77.6670,2,20
Seller_10,431TCOPR04219,1289 - Shylendra Babu,13.0259,77.6404,8,20
Seller_10,431TCRCC03563,1408 - T.B.Munegowda Kishan Wines,13.0260,77.6137,1,20
Seller_10,431TCOPR04182,1555 - S.Babu,13.0269,77.6150,1,20
Seller_10,431TCRCC03564,1419 - C.K.Gopinath Dev Wines,13.0269,77.6151,1,20
Seller_10,431TCOPR04217,1236 - Sujatha Gururaja Bar,13.0272,77.6350,2,20
Seller_10,431TCOPR03144,2366 - Managing Partner M/S. Rajkumar Bar,13.0273,77.4925,2,20
Seller_10,431TCOPR04199,41334 - Shivaraju,13.0273,77.6923,1,20
Seller_10,431TCRBB03507,41005 - Sri Mahalingeshwara Enterprises,13.0274,77.5391,1,20
Seller_10,431TCOPR04177,12584 - Sri. N. Kashinath,13.0274,77.6485,1,20
Seller_10,431TCOPR04221,1532 - J.Asunta Bhavya Bar,13.0274,77.6486,2,20
Seller_10,431TCOPR04235,12499 - P.A.Anish S/O.Pandari Joseph.Anthony,13.0274,77.6486,1,20
Seller_10,431TCRBB03544,1483 - Chandregowda Anupama Wines,13.0276,77.6067,2,20
Seller_10,431TCRBB03516,40787 - R.V Vijayashankar,13.0280,77.5621,8,20
Seller_10,431TCRBB03518,40925 - Globe Traders,13.0283,77.5719,8,20
Seller_10,431TCRBB03517,40872 - K.Narayana Swamy,13.0284,77.5717,1,20
Seller_10,431TCOPR04255,41151 - Somanath Bar & Restaurant,13.0287,77.6880,2,20
Seller_10,431TCOPR02953,2447 - G.Dayananda Navya Bar,13.0288,77.5716,8,20
Seller_10,431TCOPR02947,12397 - H.Ramachandraiah,13.0288,77.5716,2,20
Seller_10,431TCRBB03546,1493 - V.Narayana Reddy,13.0289,77.5937,8,20
Seller_10,431TCRPR62386,13365 - S.Venkatesh Surya Bar,13.0291,77.5617,1,20
Seller_10,431TCRBB03521,41429 - H.C.Shivanand,13.0293,77.5593,8,20
Seller_10,431TCOPR04200,1234 - K.Shankar Manjunatha Bar,13.0293,77.6122,1,20
Seller_10,431TCOPR04239,11432 - Somashekar,13.0300,77.6344,8,20
Seller_10,431TCRAB00540,11326 - A.Sowbhagya,13.0304,77.7081,1,20
Seller_10,431TCRAA00459,1776 - A.Balakrishna Prasanna Lakshmi Wines,13.0318,77.6608,8,20
Seller_10,431TCOPR04233,12111 - S.Lokesh,13.0321,77.6707,1,20
Seller_10,431TCOPR02883,12115 - K.K.Ramesh,13.0323,77.6354,1,20
Seller_10,431TCOPR02894,40483 - Balaji Enterprises,13.0336,77.6319,2,20
Seller_10,431TCRBB03519,41112 - S.L.Sudhakar,13.0342,77.5594,1,20
Seller_10,431TCRBB03511,3054 - Srinivas Balaji Wines,13.0344,77.5575,1,20
Seller_10,431TCRBB03539,1378 - V.Shylaja Kalpitha Wines,13.0350,77.6024,1,20
Seller_10,431TCOPR02910,40828 - H.S.Krishnamurthy,13.0351,77.6944,2,20
Seller_10,431TCOPR04230,1576 - Jagadish Reddy,13.0354,77.6842,2,20
Seller_10,431TCRBB03512,3055 - Manjula Manjunatha Wines,13.0356,77.5536,1,20
Seller_10,431TCRBB03510,2851 - Mariyappa,13.0357,77.5536,1,20
Seller_10,431TCRCC00487,10753 - K.M. Gangadhar,13.0358,77.6961,1,20
Seller_10,431TCRCC00491,40793 - Shivaraju,13.0358,77.6964,2,20
Seller_10,431TCOPR03223,4576 - M.P.Kanthamma,13.0361,77.5294,2,20
Seller_10,431TCOPR03212,412 - R.Doddaramaiah,13.0362,77.5295,1,20
Seller_10,431TCOPR03213,598 - Shree Maruthi Enterprises,13.0362,77.5295,1,20
Seller_10,431TCOPR03204,1512 - R.Srinivasa Srinivasa Bar,13.0363,77.5297,2,20
Seller_10,431TCOPR03202,40810 - G.C.Umadevi,13.0363,77.5298,1,20
Seller_10,431TCOPR03194,1395 - J.V.Somashekar Jayashri Bar,13.0364,77.5296,1,20
Seller_10,431TCRCC05117,413 - Somashekar Gowda,13.0364,77.5297,1,20
Seller_10,431TCRCC05121,441 - R.Mohan Kumar,13.0364,77.5297,1,20
Seller_10,431TCRCC05124,494 - K.Ravi,13.0364,77.5297,1,20
Seller_10,431TCRCC05126,566 - B Ananda,13.0364,77.5297,2,20
Seller_10,431TCOPR03165,407 - Ramakrishna,13.0364,77.5297,1,20
Seller_10,431TCOPR03179,409 - B.Anand,13.0364,77.5300,1,20
Seller_10,431TCOPR03173,521 - N.R.Muniraju,13.0365,77.5295,1,20
Seller_10,431TCOPR03205,1513 - Puttabasavegowda Bhagyalaxmi Bar,13.0365,77.5296,2,20
Seller_10,431TCOPR03211,41264 - H.Krishnappa,13.0365,77.5296,8,20
Seller_10,431TCOPR03178,408 - A.N.Bhaktha Vatsala,13.0365,77.5297,2,20
Seller_10,431TCOPR03181,440 - N.R.Veerappa,13.0366,77.5295,1,20
Seller_10,431TCOPR03182,448 - A.Narayanappa,13.0366,77.5296,1,20
Seller_10,431TCOPR03174,435 - Nirmala,13.0366,77.5297,2,20
Seller_10,431TCOPR03203,416 - M.G.Ramaiah,13.0367,77.5298,2,20
Seller_10,431TCOPR03167,421 - B.P.Siddippa,13.0367,77.5298,2,20
Seller_10,431TCOPR03168,427 - Vijaya Chandra,13.0367,77.5298,2,20
Seller_10,431TCOPR03170,449 - N.R. Munni Raju,13.0367,77.5298,1,20
Seller_10,431TCOPR03172,452 - B.Vasanth Madav,13.0367,77.5298,8,20
Seller_10,431TCOPR03183,471 - Smt K.H.Honnamma,13.0367,77.5298,2,20
Seller_10,431TCRPR63922,1659 - H.S.Papanna . Aswini Bar,13.0367,77.5812,8,20
Seller_10,431TCOPR04208,1530 - K.Puttaswamy Rosary Bar,13.0368,77.6839,2,20
Seller_10,431TCOPR03208,40107 - T.Ashwathanarayana,13.0369,77.5298,2,20
Seller_10,431TCRCC00412,12250 - S N Krishna Murthy,13.0381,77.6481,1,20
Seller_10,431TCOPR04231,1291 - M.V.Jayalaxmi,13.0384,77.6669,1,20
Seller_10,431TCOPR03088,2393 - H.N.Jayanna Manjunatha Bar,13.0388,77.5044,2,20
Seller_10,431TCRBB03582,40046 - Nirmala,13.0389,77.5043,1,20
Seller_10,431TCRBB03585,40751 - B.G.Byramma,13.0389,77.5044,2,20
Seller_10,431TCRAA03579,2428 - G.Muddubyraiah Madhu Wines,13.0390,77.5043,1,20
Seller_10,431TCRAA03578,2320 - B.Chanrappa Vinayaka Wines,13.0390,77.5044,2,20
Seller_10,431TCRCC03549,10377 - Sree Durga Wines Paradise,13.0396,77.6012,1,20
Seller_10,431TCOPR03013,1254 - T.Radhakrishna Vineetha Bar,13.0398,77.5899,1,20
Seller_10,431TCOPR03017,1392 - K.P.Poovamma Maheshwari Bar,13.0398,77.5899,1,20
Seller_10,431TCOPR03019,1426 - Munisonnegowda Shankar Bar,13.0398,77.5899,2,20
Seller_10,431TCOPR03014,12555 - Sri.H.M.Gopal,13.0398,77.5899,2,20
Seller_11,431TCOPR03015,1283 - R.Chanregowda Siri Bar,13.0399,77.5898,1,20
Seller_11,431TCOPR03016,1381 - N.Shoba Bai Shoba Bar,13.0399,77.5898,8,20
Seller_11,431TCOPR03028,1490 - R.Chandregowda Phinix Bar,13.0399,77.5898,1,20
Seller_11,431TCOPR03029,1491 - M.Chandrashekar Shalini Bar,13.0399,77.5898,2,20
